,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
1219,WASP-72 b,WASP-72,2.21673,0.03711,14.460,731.00900,0.870000,0.000000,2210,4.61,6250.00,2.18,2.78,-0.060,434.7540000,1,2007.96,4.09,3.200
1220,WASP-71 b,WASP-71,2.90367,0.04622,13.227,441.78370,0.940000,0.000000,2049,4.3,6050.00,1.82,0.76,0.150,362.7150000,1,3384.61,3.90,3.000
1221,WASP-70 A b,WASP-70 A,3.7130203,0.04853,13.047,187.51200,0.499000,0.000000,1387,8.553692105225958,5763.00,1.22,1.11,-0.006,222.3550000,1, ,4.31,9.500
1222,WASP-7 b,WASP-7,4.9546416,0.0617,14.908,305.11680,0.550000,0.034000,1487,9.074,6400.00,1.43,1.28,0.000,162.3030000,1,902.20,4.23,2.400
1223,WASP-69 b,WASP-69,3.86814,0.04525,12.442,92.17070,0.291000,0.000000,963,12.0,4700.00,0.86,0.98,0.150,49.9605000,1,180.56,4.50,7.000
1224,WASP-68 b,WASP-68,5.0843,0.06206,14.796,343.25640,0.665000,0.000000,1490,7.93,5910.00,1.79,1.49,0.220,226.3990000,1, ,4.17,5.700
1225,WASP-67 b,WASP-67,4.61442,0.05179,12.890,136.66690,0.388000,0.000000,1003,12.83,5200.00,0.88,0.91,-0.070,189.4690000,1, ,4.35,12.600
1226,WASP-66 b,WASP-66,4.08605,0.0546,15.693,746.90050,1.144000,0.000000,1570,6.73,6600.00,1.76,1.33,-0.310,500.2580000,1,1434.77,4.30,3.700
1227,WASP-65 b,WASP-65,2.3114243,0.0334,12.464,492.62000,1.500000,0.000000,1480,7.110960167615976,5600.00,1.01,0.93,-0.070,273.7030000,1,796.89,4.40,8.000
1228,WASP-64 b,WASP-64,1.5732918,0.02648,14.247,403.94500,0.823000,0.000000,1689,5.39,5400.00,1.06,1.00,-0.080,369.9260000,1,1563.64,4.39,1.200
1229,WASP-63 b,WASP-63,4.37808,0.0574,15.805,117.59710,0.173000,0.000000,1470,6.59,5550.00,1.86,1.28,0.080,290.6840000,1,1103.27,4.01,8.300
1230,WASP-62 b,WASP-62,4.41195,0.0571,14.796,165.27160,0.262000,0.000000,1475,9.55,6230.00,1.23,1.11,0.040,175.6310000,1,999.83,4.45,2.600
1231,WASP-61 b,WASP-61,3.8559,0.0521,15.805,851.78440,1.423000,0.000000,1624,8.15,6250.00,1.55,1.82,-0.100,488.6600000,1,1062.03,4.26,2.700
1232,WASP-60 b,WASP-60,4.305,0.05548,9.864,174.80650,0.378000,0.000000,1479,10.04,5900.00,1.17,1.19,-0.040,431.0520000,1,925.49,4.20,1.700
1233,WASP-6 b,WASP-6,3.36101,0.04217,11.545,117.59710,0.326000,0.050000,1184,10.62,5450.00,0.73,0.55,-0.200,197.1190000,1,273.03,4.60,11.000
1234,WASP-59 b,WASP-59,7.919585,0.0697,8.687,274.27600,2.400000,0.100000,670,24.39,4650.00,0.61,0.72,-0.150,115.9360000,1,38.03,4.72,0.500
1235,WASP-58 b,WASP-58,5.01718,0.0562,16.029,308.29510,0.450000,0.000000,1270,10.35,5800.00,1.22,1.06,-0.450,290.4040000,1,404.71,4.27,12.800
1236,WASP-57 b,WASP-57,2.83891856,0.03769,11.769,204.68252,0.693000,0.059000,1338,8.7489,5600.00,0.93,0.89,-0.250,398.2760000,1,702.39,4.45,2.600
1237,WASP-56 b,WASP-56,4.6171,0.05614,10.536,143.02350,0.583000,0.000000,1216,10.88,5600.00,0.96,0.71,0.120,321.0840000,1,447.82,4.50,6.200
1238,WASP-55 b,WASP-55,4.46563,0.0558,14.908,193.87630,0.329000,0.000000,1300,10.83,5900.00,1.09,1.11,-0.200,297.4620000,1,471.60,4.30,1.100
1239,WASP-54 b,WASP-54,3.69364,0.04988,17.710,187.51970,0.167000,0.070000,1759,5.88,6100.00,1.76,1.08,-0.270,251.3030000,1,1639.11,4.00,6.900
1240,WASP-53 c,WASP-53,2840.0,3.73, ,5196.52050, ,0.836900, ,1002.5868353091192,4953.00,0.80,0.84,0.220,201.3380000,2, ,4.55, 
1241,WASP-53 b,WASP-53,3.3098443,0.04101,12.038,677.61356,2.280000,0.030000,1053,11.05,4953.00,0.80,0.84,0.220,201.3380000,2,241.67,4.55, 
1242,WASP-52 b,WASP-52,1.7497798,0.0272,14.240,146.20000,0.290000,0.000000,1315,7.3801,5000.00,0.79,0.87,0.030,174.8180000,1, ,4.58,0.400
1243,WASP-50 b,WASP-50,1.9551,0.0293,13.070,466.82870,1.325000,0.009000,1395,7.51,5400.00,0.84,0.89,-0.120,184.8480000,1,690.34,4.54,7.000
1244,WASP-5 b,WASP-5,1.6284279,0.0267,12.184,502.15000,1.640000,0.038000,1706,5.4,5700.00,1.03,0.96,0.090,309.1370000,1,1559.48,4.40,5.400
1245,WASP-49 b,WASP-49,2.78174,0.0379,12.442,117.59710,0.288000,0.000000,1400,8.37,5600.00,0.97,0.92,-0.230,194.5530000,1,615.47,4.50,11.900
1246,WASP-48 b,WASP-48,2.14363,0.03444,16.814,254.26400,0.415000,0.000000,2035,4.25,5920.00,1.58,0.88,-0.120,454.1440000,1,3410.26,4.03,7.900
1247,WASP-47 e,WASP-47,0.7895933,0.01673,1.808,6.77000,6.290000,0.030000, ,3.205,5552.00,1.14,1.04,0.380,264.7800000,4,4895.00,4.34,6.500
1248,WASP-47 d,WASP-47,9.03055,0.085,3.567,14.20000,1.720000,0.010000, ,16.268,5552.00,1.14,1.04,0.380,264.7800000,4,190.00,4.34,6.500
1249,WASP-47 c,WASP-47,588.8,1.393,13.500,500.00000,1.120000,0.295000,247,261.4,5552.00,1.14,1.04,0.380,264.7800000,4, ,4.34,6.500
1250,WASP-47 b,WASP-47,4.1591492,0.052,12.640,363.60000,0.989000,0.002800,1275,9.702,5552.00,1.14,1.04,0.380,264.7800000,4,534.00,4.34,6.500
1251,WASP-46 b,WASP-46,1.43036763,0.02335,13.159,607.05530,1.467000,0.022000,1636,5.851,5600.00,0.86,0.83,-0.300,375.3100000,1,1281.24,4.49,9.600
1252,WASP-45 b,WASP-45,3.126089,0.03963,10.604,306.38812,1.418000,0.043000,1153,9.97,5150.00,0.86,0.85,-0.030,211.1960000,1,294.00,4.50,12.700
1253,WASP-44 b,WASP-44,2.423804,0.03453,12.330,276.51210,0.811000,0.068000,1337,8.2,5420.00,0.91,0.94,-0.003,364.5120000,1,533.00,4.49,10.300
1254,WASP-43 b,WASP-43,0.813475,0.0142,10.424,565.71400,2.939000,0.000000,1427,4.837,4400.00,0.60,0.58,-0.010,86.7467000,1,680.89,4.49,7.000
1255,WASP-42 b,WASP-42,4.9816819,0.0561,12.576,167.49641,0.464000,0.062000,1021,13.5,5315.00,0.89,0.95,0.290,177.2910000,1,137.12,4.52,4.400
1256,WASP-41 c,WASP-41,421.0,1.07,13.100,1010.69940,2.470000,0.294000,241,265.0,5545.00,0.87,0.93,0.060,163.3710000,2, ,4.53,1.200
1257,WASP-41 b,WASP-41,3.0524,0.04022,12.330,270.15550,0.742000,0.000000,1244,9.96,5545.00,0.83,0.81,0.060,163.3710000,2,344.15,4.53,1.200
1258,WASP-4 b,WASP-4,1.33823147,0.0226,14.807,376.94638,0.612000,0.000000,1673,5.451,5400.00,0.89,0.86,-0.070,267.2060000,1,1188.62,4.47,7.000
1259,WASP-39 b,WASP-39,4.055259,0.0486,14.235,88.98900,0.186000,0.000000,1166,11.55,5400.00,0.90,0.93,0.010,213.9820000,1,316.31,4.45,9.000
1260,WASP-38 b,WASP-38,6.87188,0.07522,13.787,1093.33520,2.540000,0.030000,1250,12.11,6180.00,1.52,1.76,-0.020,136.2400000,1, ,4.25,3.290
1261,WASP-37 b,WASP-37,3.577469,0.0446,13.002,572.07000,1.530000,0.000000,1232,9.590428494324229,5800.00,1.00,0.93,-0.284,392.7910000,1,545.33,4.41,11.000
1262,WASP-36 b,WASP-36,1.53736596,0.02677,14.874,750.39663,1.260000,0.019000,1733,5.848,5959.00,0.99,1.08,-0.260,386.3460000,1,1422.61,4.49,1.400
1263,WASP-35 b,WASP-35,3.16158,0.04317,14.572,225.65930,0.378000,0.000000,1338,8.53,5990.00,1.08,1.05,-0.150,202.2180000,1,758.10,4.40,5.000
1264,WASP-34 b,WASP-34,4.31768,0.0524,11.209,177.98480,0.412000,0.040000,1250,12.07,5700.00,0.91,0.96,-0.020,132.0960000,1,425.71,4.50,7.800
1265,WASP-33 b,WASP-33,1.21987,0.0239,17.856,665.21819,0.689000,0.000000,2782,3.571,7430.00,1.44,1.50,0.100,121.9440000,1,9392.05,4.25, 
1266,WASP-32 b,WASP-32,2.71866,0.0394,10.761,835.89290,3.240000,0.000000,1388,7.72,6140.00,0.95,0.72,-0.130,275.9940000,1,616.33,4.40,2.220
1267,WASP-31 b,WASP-31,3.4059096,0.04659,17.363,151.91600,0.172000,0.000000,1307,8.16,6302.00,1.25,1.16,-0.200,383.8290000,1,485.22,4.31,1.000
1268,WASP-3 b,WASP-3,1.84683,0.0315,15.917,772.32690,0.890000,0.000000,2020,5.18,6400.00,1.44,1.62,0.000,231.1610000,1,2664.87,4.25,2.100
1269,WASP-29 b,WASP-29,3.92273,0.0457,8.631,73.10090,0.650000,0.030000,970,12.18,4800.00,0.79,0.77,0.110,87.5953000,1,121.77,4.50,14.000
1270,WASP-28 b,WASP-28,3.40883495,0.0442,13.664,282.54945,0.651163,0.000000,1456,8.79,6084.00,1.08,0.99,-0.200,348.4940000,1,724.65,4.37,5.500
1271,WASP-26 b,WASP-26,2.7566,0.04,13.563,270.15550,0.703000,0.000000,1650,6.43,6034.00,1.22,0.86,0.160,252.7590000,1,1225.53,4.44,6.000
1272,WASP-25 b,WASP-25,3.76483,0.0473,11.994,139.84520,0.382000,0.000000,1210,11.1,5750.00,0.80,0.67,-0.050,211.4160000,1,357.01,4.50,0.020
1273,WASP-24 b,WASP-24,2.34121,0.03651,15.468,394.10920,0.622000,0.000000,1772,5.91,6075.00,1.42,1.43,0.000,322.1140000,1,934.47,4.26,3.800
1274,WASP-23 b,WASP-23,2.9444256,0.0376,10.783,280.95000,1.170000,0.062000,1077,10.500265313219703,5150.00,0.77,0.78,-0.050,207.4900000,1,317.43,4.56,6.200
1275,WASP-22 b,WASP-22,3.53269,0.047,13.787,212.94610,0.444000,0.020000,1502,8.94,6000.00,1.24,1.46,-0.050,317.6520000,1,837.70,4.50,3.000
1276,WASP-21 b,WASP-21,4.322482,0.052,11.990,95.34500,0.320000,0.000000,1340,9.62,5800.00,1.06,1.01,-0.220,258.4260000,1,705.04,4.28,12.000
1277,WASP-20 b,WASP-20,4.8996284,0.06,16.388,98.84100,0.132000,0.000000,1379,9.28,5940.00,1.39,1.20,-0.008,211.8770000,1,410.16,4.23,7.000
1278,WASP-2 b,WASP-2,2.152175,0.03144,12.117,295.89973,0.914000,0.005400,1311,7.81,5180.00,0.87,0.90,0.120,153.2420000,1,492.00,4.51,8.200
1279,WASP-192 b,WASP-192,2.8786765,0.0408,13.787,731.00900,1.620000,0.000000,1620,6.65,5910.00,1.32,1.09,0.140,508.8850000,1,471.14,4.24,5.700
1280,WASP-190 b,WASP-190,5.367753,0.0663,12.890,317.83000,0.815000,0.000000,1500,9.05,6400.00,1.60,1.35,-0.020,542.2510000,1,747.13,4.17, 
1281,WASP-19 b,WASP-19,0.78883852,0.01652,15.861,366.77398,0.506000,0.012600,2113,3.533,5616.00,1.01,0.97,0.040,268.3250000,1,3320.00,4.42,6.400
1282,WASP-189 b,WASP-189,2.724033,0.05053,18.147,632.47853,0.621987,0.000000,3353,4.6,8000.00,2.36,2.03,0.290,99.7310000,1, ,3.90,0.730
1283,WASP-187 b,WASP-187,5.147878,0.0653,18.383,254.26400,0.224000,0.000000,1760,4.961693107792645,6150.00,2.83,1.54,0.000,371.4140000,1,1594.76,3.72,2.550
1284,WASP-186 b,WASP-186,5.026799,0.06,12.442,1341.24260,3.821000,0.330000,1378,8.776817511049902,6361.00,1.47,1.22,-0.080,278.5140000,1,853.15,4.19,3.100
1285,WASP-185 b,WASP-185,9.38755,0.0904,14.011,311.47340,0.660000,0.240000,1160,12.9,5900.00,1.50,1.12,-0.020,279.3500000,1, ,4.13,6.600
1286,WASP-184 b,WASP-184,5.1817,0.0627,14.908,181.16310,0.320000,0.000000,1480,8.19,6000.00,1.65,1.23,0.120,663.2310000,1,669.02,4.09,4.700
1287,WASP-183 b,WASP-183,4.1117771,0.04632,16.477,159.55066,0.210000, ,1111,11.44,5313.00,0.87,0.78,-0.310,325.3770000,1,268.72,4.45,14.900
1288,WASP-182 b,WASP-182,3.3769848,0.0451,9.528,47.03884,0.318000,0.000000,1479,8.3,5638.00,1.34,1.08,0.270,327.6020000,1,756.26,4.22,5.952
1289,WASP-181 b,WASP-181,4.5195064,0.05427,13.271,95.03117,0.237000, ,1186,12.09,5839.00,0.97,1.04,0.090,437.4950000,1,382.45,4.49,2.500
1290,WASP-180 A b,WASP-180 A,3.409264,0.048,13.899,286.04700,0.610000,0.000000,1540,8.673560834449317,6600.00,1.19,1.30,0.100,253.9850000,1,918.36,4.42,1.200
1291,WASP-18 c,WASP-18,2.1558,0.035,8.580,55.20000,0.480000,0.015000, ,6.118797573760401,6400.00,1.23,1.22,0.190,123.4830000,2, ,4.37,1.000
1292,WASP-18 b,WASP-18,0.94145223,0.02024,13.899,3241.84975,6.600000,0.005100,2429,3.48,6432.00,1.32,1.29,0.107,123.4830000,2,5805.00,4.31,1.570
1293,WASP-178 b,WASP-178,3.3448285,0.0558,20.288,527.59780,0.370000,0.000000,2470,7.17,9360.00,1.67,2.07,0.210,427.6780000,1,5550.00,4.31,0.430
1294,WASP-177 b,WASP-177,3.071722,0.03957,17.710,161.45764,0.172000, ,1142,9.61,5017.00,0.89,0.88,0.250,176.8180000,1,279.76,4.49,9.700
1295,WASP-176 b,WASP-176,3.899052,0.0535,16.870,271.74465,0.310000,0.000000,1721,5.960732410678062,5941.00,1.93,1.34,0.164,568.4200000,1,1703.24,4.00,4.810
1296,WASP-175 b,WASP-175,3.0652907,0.04403,13.540,314.65170,0.740000,0.000000,1571,7.86,6229.00,1.20,1.21,0.150,539.3600000,1,649.43,4.36,1.745
1297,WASP-174 b,WASP-174,4.2337005,0.05503,16.107,104.88337,0.135000,0.000000,1528,8.789,6399.00,1.35,1.24,0.060,410.1490000,1,901.90,4.27,2.200
1298,WASP-173 A b,WASP-173 A,1.38665318,0.0248,13.451,1172.79270,2.840000,0.000000,1880,4.78,5800.00,1.11,1.05,0.160,232.9800000,1,1920.00,4.37,6.780
1299,WASP-172 b,WASP-172,5.477433,0.0694,17.598,149.38010,0.160000,0.000000,1740,8.0,6900.00,1.91,1.49,-0.100,538.1100000,1,1506.50,4.05,1.790
1300,WASP-171 b,WASP-171,3.8186244,0.0504,10.985,344.52772,1.500000,0.000000,1642,6.64,5965.00,1.64,1.17,0.040,757.8400000,1,1200.24,4.08,5.908
1301,WASP-170 b,WASP-170,2.34478022,0.0337,12.285,508.52800,1.600000, ,1422,7.71,5600.00,0.94,0.93,0.220,305.6030000,1,680.00,4.47, 
1302,WASP-17 b,WASP-17,3.73543,0.0515,20.961,247.90740,0.082000,0.000000,1755,8.97,6550.00,1.49,2.28,-0.250,405.9080000,1,1292.19,4.20,2.650
1303,WASP-169 b,WASP-169,5.6114118,0.0681,14.617,178.30263,0.330000,0.000000,1604,7.3,6110.00,2.01,1.34,0.060,627.0660000,1,1486.86,3.96,3.802
1304,WASP-168 b,WASP-168,4.153658,0.0519,16.814,133.48860,0.160000,0.000000,1340,9.59,6000.00,1.12,1.08,-0.010,303.9410000,1,278.89,4.37,3.960
1305,WASP-167 b,WASP-167,2.0219596,0.0365,17.710,2542.64000, , ,2329,4.18,7000.00,1.79,1.59,0.100,423.5520000,1,6416.64,4.13,1.290
1306,WASP-166 b,WASP-166,5.44354,0.0641,7.062,32.10083,0.540000,0.000000,1270,11.3,6050.00,1.22,1.19,0.190,114.1730000,1,440.00,4.34,2.100
1307,WASP-165 b,WASP-165,3.465509,0.04823,14.123,209.13214,0.440000,0.000000,1624,5.93,5599.00,1.75,1.25,0.330,602.2360000,1,545.16,3.93,4.770
1308,WASP-164 b,WASP-164,1.7771255,0.02818,12.644,676.97790,1.960000,0.000000,1610,6.5,5806.00,0.93,0.95,-0.010,327.5060000,1,1043.21,4.46,4.080
1309,WASP-163 b,WASP-163,1.6096884,0.0266,13.473,594.34210,1.420000, ,1638,5.62,5500.00,1.01,0.97,-0.340,261.3860000,1,1200.00,4.41, 
1310,WASP-162 b,WASP-162,9.62468,0.0871,11.209,1652.71600,6.900000,0.434000,910,17.0,5300.00,1.11,0.95,0.280,310.8410000,1,121.92,4.33,12.970
1311,WASP-161 b,WASP-161,5.4060425,0.0673,12.812,791.39670,2.200000, ,1557,8.49,6400.00,1.71,1.39,0.160,343.0800000,1,990.00,4.11, 
1312,WASP-160 B b,WASP-160 B,3.7684952,0.0452,12.218,88.35674,0.284000,0.000000,1119,11.25,5298.00,0.87,0.87,0.270,288.3260000,1,210.58,4.50,9.750
1313,WASP-16 b,WASP-16,3.1186,0.0415,13.675,394.10920,0.572000,0.000000,1389,9.52,5700.00,1.14,1.78,0.010,194.1340000,1,481.92,4.49,8.600
1314,WASP-159 b,WASP-159,3.840401,0.0538,15.468,174.80650,0.280000,0.000000,1850,5.44,6120.00,2.11,1.41,0.220,715.3830000,1,1599.92,3.94,3.400
1315,WASP-158 b,WASP-158,3.656333,0.0517,11.994,886.74570,3.100000,0.000000,1590,8.0,6350.00,1.39,1.38,0.240,524.9930000,1,903.01,4.30,1.930
1316,WASP-157 b,WASP-157,3.951623,0.0499,11.190,182.43442,0.640000,0.000000,1193,10.49,5772.00,1.10,1.06,0.250,334.0370000,1, ,4.38,1.600
1317,WASP-156 b,WASP-156,3.836169,0.0453,5.717,40.68224,1.300000,0.007000,970,12.8,4910.00,0.76,0.84,0.240,122.0660000,1,150.00,4.60,6.400
1318,WASP-153 b,WASP-153,3.332609,0.048,17.374,123.95370,0.150000,0.009000,1700,6.0,5914.00,1.73,1.34,0.340,610.1760000,1,1400.00,4.10,4.000
1319,WASP-151 b,WASP-151,4.5334775,0.055,13.305,100.43378,0.250651,0.000000,1312,10.34,5871.00,1.18,1.08,0.100,453.0990000,1,460.00,4.35,5.500
1320,WASP-150 b,WASP-150,5.644207,0.0694,11.994,2688.84180,8.540000,0.377500,1460,11.25,6218.00,1.65,1.39,0.156,527.9950000,1,220.16,4.15,2.950
1321,WASP-15 b,WASP-15,3.7521,0.05165,15.805,171.62820,0.263000,0.000000,1676,7.29,6300.00,1.48,1.18,-0.170,282.0910000,1,1237.74,4.35,2.400
1322,WASP-148 c,WASP-148,34.524,0.2044,13.900,124.58874,0.255000,0.180900,590,48.1,5555.00,0.91,0.95,0.099,246.3530000,2, ,4.50,3.600
1323,WASP-148 b,WASP-148,8.803809,0.08215,8.474,91.21675,0.831000,0.208000,940,19.33,5555.00,0.91,0.95,0.099,246.3530000,2,94.97,4.50,3.600
1324,WASP-147 b,WASP-147,4.60273,0.0549,12.498,87.40325,0.263000,0.000000,1404,8.29,5702.00,1.43,1.04,0.092,436.0980000,1,591.95,4.21,8.470
1325,WASP-145 A b,WASP-145 A,1.7690381,0.0261,10.088,282.86870,1.600000,0.000000,1200,8.74,4900.00,0.68,0.76,-0.040,91.2990000,1,313.40,4.65,6.990
1326,WASP-144 b,WASP-144,2.2783152,0.0316,9.528,139.84520,0.950000,0.000000,1260,8.39,5200.00,0.81,0.81,0.180,355.5130000,1,775.88,4.53,8.710
1327,WASP-142 b,WASP-142,2.052868,0.0347,17.150,266.97720,0.310000,0.000000,2000,5.23,6010.00,1.64,1.33,0.260,730.9330000,1,3140.92,4.13,2.000
1328,WASP-141 b,WASP-141,3.310651,0.0469,13.563,854.96270,1.980000,0.000000,1540,6.81,5900.00,1.37,1.25,0.290,516.5430000,1,1061.55,4.26,5.000
1329,WASP-140 b,WASP-140,2.2359835,0.0323,16.141,775.50520,1.100000,0.047000,1320,7.983373031459013,5260.00,0.87,0.90,0.120,117.5980000,1,491.33,4.51,0.500
1330,WASP-14 b,WASP-14,2.24375,0.037,15.468,2809.61720,2.250000,0.090000,1872,6.05,6475.00,1.40,1.62,0.000,161.9970000,1,1356.33,4.07,0.750
1331,WASP-139 b,WASP-139,5.924262,0.062,8.967,37.18611,0.310000,0.000000,910,16.664982249106004,5310.00,0.80,0.92,0.200,212.4720000,1,120.71,4.59,0.500
1332,WASP-138 b,WASP-138,3.634433,0.0494,12.218,387.75260,1.200000, ,1590,7.4,6272.00,1.36,1.22,-0.090,414.2340000,1,1133.73,4.25,3.440
1333,WASP-136 b,WASP-136,5.215357,0.0661,15.468,479.92330,0.773000, ,1742,7.31,6260.00,2.21,1.41,-0.180,275.5870000,1,1843.47,3.90,3.620
1334,WASP-135 b,WASP-135,1.4013794,0.0243,14.572,603.87700,1.160000,0.000000,1211,5.61,5675.00,0.96,0.98,0.020,298.2140000,1,357.18,4.47,0.600
1335,WASP-133 b,WASP-133,2.176423,0.0345,13.563,368.68280,0.880000,0.170000,1790,5.155,5700.00,1.44,1.16,0.290,559.0840000,1, ,4.18,6.800
1336,WASP-132 c,WASP-132,1.011534,0.0182,1.850,37.35000, ,0.130000,1386,5.17,4714.00,0.75,0.78,0.180,122.9100000,2,871.73,4.58,3.200
1337,WASP-132 b,WASP-132,7.133514,0.067,10.050,130.31030,0.840000,0.070000,763,19.03,4714.00,0.75,0.78,0.180,122.9100000,2,50.84,4.58,3.200
1338,WASP-131 b,WASP-131,5.322023,0.0607,13.675,85.81410,0.200000,0.000000,1460,8.52,6030.00,1.53,1.06,-0.180,200.0750000,1,748.21,4.09,4.500
1339,WASP-130 b,WASP-130,11.55098,0.1012,9.976,390.93090,2.340000,0.000000,833,24.15,5625.00,0.96,1.04,0.260,172.2560000,1,99.63,4.49,2.000
1340,WASP-13 b,WASP-13,4.35301,0.05362,13.675,114.41880,0.222000,0.000000,1531,7.35,5950.00,1.37,0.72,0.000,227.5370000,1,617.31,4.06,5.000
1341,WASP-129 b,WASP-129,5.748145,0.0628,10.424,317.83000,1.600000,0.096000,1100,15.152,5900.00,0.90,1.00,0.150,301.4620000,1,345.72,4.53,1.000
1342,WASP-127 b,WASP-127,4.17806203,0.0484,14.695,52.34660,0.097000,0.000000,1400,7.81,5620.00,1.33,0.95,-0.193,159.5070000,1,679.79,4.18,11.410
1343,WASP-126 c,WASP-126,7.63,,9.380,64.20000,0.427000,0.050000, ,,5800.00,1.27,1.12,0.207,216.5260000,2, ,4.28,6.400
1344,WASP-126 b,WASP-126,3.28883,0.0449,10.435,90.30000,0.410000,0.180000,1480,7.887,5800.00,1.27,1.12,0.207,216.5260000,2,759.34,4.28,6.400
1345,WASP-124 b,WASP-124,3.37265,0.0449,13.899,190.69800,0.430000,0.017000,1400,9.434,6050.00,1.02,1.07,-0.020,448.6370000,1,615.17,4.44,2.100
1346,WASP-123 b,WASP-123,2.9776412,0.04263,14.773,285.72917,0.521000,0.000000,1520,7.13,5740.00,1.29,1.17,0.180,197.9960000,1,865.49,4.29,6.900
1347,WASP-121 b,WASP-121,1.27492504,0.02596,19.649,367.72747,0.266000,0.000000,2720,3.8131,6776.00,1.46,1.36,0.130,269.8980000,1,5431.24,4.24,1.500
1348,WASP-120 b,WASP-120,3.6112706,0.0514,16.511,1541.47550,2.000000,0.057000,1880,5.9,6450.00,1.87,1.39,-0.050,381.1740000,1,1818.55,4.04,2.600
1349,WASP-12 b,WASP-12,1.09142,0.0232,21.712,465.62095,0.267000,0.044700,2593,3.0,6360.00,1.66,1.43,0.070,427.2460000,1,5597.87,4.16,2.000
1350,WASP-119 b,WASP-119,2.49979,0.0363,15.693,390.93090,0.700000,0.058000,1600,6.329,5650.00,1.20,1.02,0.140,302.4480000,1,907.86,4.26,8.000
1351,WASP-118 b,WASP-118,4.0460435,0.05453,16.141,163.36462,0.233000,0.000000,1729,6.92,6410.00,1.70,1.32,0.160,376.6580000,1,1687.71,4.10,1.170
1352,WASP-117 b,WASP-117,10.02165,0.09459,11.882,95.34900,0.344500,0.300000,1001,17.43,6040.00,1.22,1.29,-0.110,157.9630000,1,211.79,4.28,4.600
1353,WASP-114 b,WASP-114,1.5487743,0.02851,15.009,562.24127,0.970000,0.012000,2043,4.287107096070492,5940.00,1.43,1.29,0.140,523.3370000,1,2978.20,4.30,4.300
1354,WASP-113 b,WASP-113,4.54216875,0.05885,15.793,150.96925,0.228000,0.000000,1496,8.09,5890.00,1.61,1.32,0.100,435.1560000,1,821.41,4.20,6.200
1355,WASP-110 b,WASP-110,3.77840121,,13.877,162.09249,0.333000,0.000000, ,11.07,5400.00,0.86,0.95,-0.060,274.9600000,1, ,4.10, 
1356,WASP-11 b,WASP-11,3.72247,0.0435,12.442,251.08570,0.632000,0.000000,992,12.71,4800.00,0.89,1.42,0.000,124.7300000,1,184.98,4.45,7.600
1357,WASP-107 c,WASP-107,1088.0,,13.200,115.00000,0.275000,0.280000, ,,4425.00,0.67,0.68,0.020,64.7414000,2, ,4.63,3.400
1358,WASP-107 b,WASP-107,5.7214742,0.055,10.536,30.50000,0.134000,0.060000,736,18.164,4425.00,0.67,0.68,0.020,64.7414000,2,37.03,4.63,3.400
1359,WASP-106 b,WASP-106,9.28971,0.0917,11.433,514.88460,1.860000,0.000000,1140,13.79,6055.00,1.31,0.93,-0.090,352.1810000,1,315.86,4.23,7.000
1360,WASP-105 b,WASP-105,7.87288,0.075,10.761,572.09400,2.650000,0.000000,900,17.9,5070.00,0.90,0.89,0.280,169.2720000,1,166.54,4.20, 
1361,WASP-104 b,WASP-104,1.7554137,0.02918,12.745,404.26300,1.074000,0.000000,1516,6.52,5475.00,0.96,1.08,0.320,185.9320000,1,867.74,4.50,3.000
1362,WASP-103 b,WASP-103,0.925542,0.01985,17.127,473.54700,0.550000,0.150000,2508,2.978,6110.00,1.44,1.22,0.060,375.6470000,1, ,4.22,4.000
1363,WASP-101 b,WASP-101,3.58572,0.05057,16.029,162.09330,0.240000,0.000000,1560,8.45,6380.00,1.31,1.41,0.200,201.2240000,1,1089.17,4.31,1.140
1364,WASP-100 b,WASP-100,2.84938,0.04574,14.908,400.46580,0.530000,0.000000,2190,4.93,6900.00,1.57,0.77,-0.030,364.4110000,1,3854.88,4.35,1.570
1365,WASP-10 b,WASP-10,3.0927616,0.03781,12.106,1001.12000,4.140000,0.047300,1370,11.65,4675.00,0.70,0.75,0.050,140.9980000,1,174.03,4.63,7.000
1366,WASP-1 b,WASP-1,2.5199454,0.03889,16.623,271.41500,0.348000,0.000000,1812,5.687,6110.00,1.47,1.24,0.170,393.0720000,1,2121.52,4.21,3.400
1367,VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,3165.0796094172,102.0,12.400,3559.69600,10.300000, , ,,2620.00, ,0.07, ,12.7000000,1, ,5.05,0.225
1368,V830 Tau b,V830 Tau,4.927,0.057,14.000,222.48100,0.446000,0.000000, ,6.1,4250.00,2.00,1.00,-0.080,130.1110000,1, , ,0.002
1369,V1298 Tau e,V1298 Tau,60.0,0.308,8.740,57.00000,0.469000,0.570000,492,51.0,4962.28,1.34,1.10,0.139,108.1990000,4,10.00,4.25,0.023
1370,V1298 Tau d,V1298 Tau,12.4032,0.1083,6.410,33.60000,0.701000,0.210000,845,17.31,4962.28,1.34,1.10,0.139,108.1990000,4,85.00,4.25,0.023
