,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
4662,Kepler-1579 b,Kepler-1579,0.84990789,0.014000,0.840,0.52000,4.820000,0.0,1139,4.52,4584.00,0.70,0.75,0.110,466.0000000,1,396.64,4.63,2.240
4663,Kepler-158 b,Kepler-158,16.70918400,0.111000,2.120,5.14000,2.960000,0.0,500,38.2,4623.00,0.62,0.66,-0.030,315.1770000,2,13.63,4.66,13.900
4664,Kepler-158 c,Kepler-158,28.55138300,0.158000,1.900,4.27000,3.420000,0.0,418,55.0,4623.00,0.62,0.66,-0.030,315.1770000,2,6.68,4.66,13.900
4665,Kepler-1580 b,Kepler-1580,56.64492790,0.323000,2.110,5.10000,2.980000,0.0,733,26.97,6228.00,2.15,1.47,0.120,1002.0200000,1,83.09,3.94,2.750
4666,Kepler-1581 b,Kepler-1581,6.28385491,0.067400,0.800,0.43700,4.690000,0.0,1108,11.49,6022.00,1.23,1.12,0.070,493.1750000,1,470.86,4.31,4.170
4667,Kepler-1582 b,Kepler-1582,4.83817712,0.031600,1.490,2.83000,4.700000,0.0,354,34.95,3208.00,0.30,0.28,0.480,78.8906000,1,2.50,4.93,7.760
4668,Kepler-1583 b,Kepler-1583,9.32807355,0.085000,0.600,0.15600,3.970000,0.0,788,17.96,5645.00,0.91,0.94,-0.070,403.9330000,1,124.31,4.49,4.270
4669,Kepler-1584 b,Kepler-1584,13.39970990,0.116800,1.610,3.22000,4.240000,0.0,886,27.23,6069.00,1.13,1.10,0.000,1416.3100000,1,162.54,4.37,3.310
4670,Kepler-1585 b,Kepler-1585,3.58274630,0.044500,1.790,3.86000,3.700000,0.0,1064,18.11,5538.00,0.91,0.94,0.080,944.4650000,1,182.94,4.50,4.370
4671,Kepler-1586 b,Kepler-1586,15.60492120,0.126600,1.520,2.92000,4.570000,0.0,1013,18.69,6681.00,1.75,1.45,0.060,552.5500000,1,105.77,4.12,1.700
4672,Kepler-1587 b,Kepler-1587,9.40604670,0.087800,1.330,2.33000,5.440000,0.0,981,7.77,5933.00,1.22,1.08,0.070,1026.4800000,1,254.70,4.30,5.010
4673,Kepler-1588 b,Kepler-1588,7.84931739,0.072600,0.760,0.36300,4.540000,0.0,925,16.04,5817.00,0.99,0.96,-0.140,924.1410000,1,359.79,4.43,5.500
4674,Kepler-1589 b,Kepler-1589,0.99166527,0.020500,1.090,1.32000,5.600000,0.0,2102,3.192,6166.00,1.25,1.18,0.080,1513.1400000,1,5228.78,4.32,2.750
4675,Kepler-159 b,Kepler-159,10.13962300,0.082000,2.380,6.26000,2.550000,0.0,447,30.115,4625.00,0.66,0.63,-0.280,373.7440000,2,33.46,4.65,2.510
4676,Kepler-159 c,Kepler-159,43.59579200,0.218000,3.410,11.50000,1.590000,0.0,275,73.79,4625.00,0.66,0.63,-0.280,373.7440000,2,4.79,4.65,2.510
4677,Kepler-1590 b,Kepler-1590,7.61760804,0.077200,1.140,1.55000,5.750000,0.0,1020,16.61,6053.00,1.16,1.11,0.030,771.1520000,1,171.48,4.35,3.390
4678,Kepler-1591 b,Kepler-1591,8.18504949,0.079400,1.270,2.15000,5.770000,0.0,892,14.85,6082.00,1.16,1.10,0.010,1419.5800000,1,439.43,4.35,3.240
4679,Kepler-1592 b,Kepler-1592,3.05710069,0.040000,1.540,2.99000,4.500000,0.0,1202,6.604,6213.00,1.28,1.18,0.040,1639.4700000,1,1918.34,4.29,2.690
4680,Kepler-1593 b,Kepler-1593,174.50983500,0.546000,3.170,10.20000,1.760000,0.0,260,169.1,4995.00,0.77,0.81,0.020,638.2490000,1,0.89,4.59,3.630
4681,Kepler-1594 b,Kepler-1594,2.71603809,0.039600,1.060,1.20000,5.540000,0.0,1360,11.24,5946.00,1.08,1.06,0.030,976.8680000,1,672.41,4.39,3.890
4682,Kepler-1595 b,Kepler-1595,4.56380468,0.051000,1.230,2.04000,6.020000,0.0,980,14.46,5203.00,0.80,0.84,-0.020,845.0220000,1,185.57,4.56,4.680
4683,Kepler-1596 b,Kepler-1596,66.37337900,0.323700,1.900,4.27000,3.420000,0.0,471,46.21,5706.00,0.92,0.95,-0.110,2146.2300000,1,33.38,4.49,3.890
4684,Kepler-1597 b,Kepler-1597,2.94654179,0.042700,1.060,1.20000,5.540000,0.0,1497,7.208,6377.00,1.39,1.25,0.020,1221.0500000,1,1431.31,4.24,2.400
4685,Kepler-1598 b,Kepler-1598,4.34195123,0.052700,0.950,0.80900,5.180000,0.0,1236,12.79,5940.00,1.09,1.07,0.040,619.8620000,1,308.46,4.39,3.800
4686,Kepler-1599 b,Kepler-1599,122.36355300,0.482300,1.620,3.26000,4.210000,0.0,407,100.1,5767.00,0.99,0.99,0.020,1328.2000000,1,8.20,4.45,4.270
4687,Kepler-16 b,Kepler-16,228.77600000,0.704800,8.449,105.83300,0.964000,0.0069, ,233.16088315970046,4450.00,0.65,0.69,-0.300,75.0852000,1, ,4.65,3.800
4688,Kepler-160 b,Kepler-160,4.30939700,0.055110,1.715,3.59000,3.910000,0.0,1134,10.62,5471.00,1.12,0.97,0.140,937.0130000,3,396.62,4.47,1.600
4689,Kepler-160 c,Kepler-160,13.69942900,0.119200,3.760,13.60000,1.410000,0.0,771,22.95,5471.00,1.12,0.97,0.140,937.0130000,3,84.85,4.47,1.600
4690,Kepler-160 d,Kepler-160,30.00000000,0.170000, ,100.00000, ,0.0, ,32.63879011921683,5471.00,1.12,0.97,0.140,937.0130000,3, ,4.47,1.600
4691,Kepler-1600 b,Kepler-1600,386.37054800,0.971200,3.130,9.96000,1.780000,0.0,209,278.5,5214.00,0.82,0.86,0.070,1030.8100000,2,0.46,4.55,4.680
4692,Kepler-1600 c,Kepler-1600,7.29804993,0.068900,1.942,4.43000,3.320000,0.0,786,14.58,5119.00,0.83,0.82,0.100,1030.8100000,2,90.04,4.51,4.680
4693,Kepler-1601 b,Kepler-1601,2.20921951,0.033600,0.820,0.47700,4.750000,0.0,1507,7.088,5869.00,1.07,1.04,0.050,644.4560000,1,999.75,4.40,4.270
4694,Kepler-1602 b,Kepler-1602,11.17931605,0.107400,1.340,2.36000,5.390000,0.0,1159,28.26,6296.00,1.36,1.22,0.020,629.8040000,1,124.51,4.25,2.510
4695,Kepler-1603 b,Kepler-1603,2.27163926,0.035100,1.290,2.21000,5.660000,0.0,1522,4.356,6241.00,1.31,1.21,0.070,2712.5800000,1,1269.46,4.28,2.820
4696,Kepler-1604 b,Kepler-1604,0.68368426,0.008900,1.410,2.57000,5.040000,0.0,2023,1.268,4976.00,0.76,0.81,0.020,541.1890000,1,3567.57,4.59,4.170
4697,Kepler-1605 b,Kepler-1605,85.75654950,0.391200,1.080,1.28000,5.580000,0.0,528,82.6,5280.00,0.82,0.86,-0.010,546.2300000,1,16.73,4.55,4.680
4698,Kepler-1606 b,Kepler-1606,196.43522400,0.642100,2.070,4.94000,3.060000,0.0,324,151.8,5422.00,0.86,0.90,0.010,831.2870000,1,1.29,4.53,4.270
4699,Kepler-1607 b,Kepler-1607,13.64736760,0.107500,0.920,0.72100,5.090000,0.0,913,13.529,6116.00,1.21,1.14,0.050,1286.1000000,1,449.63,4.33,3.160
4700,Kepler-1608 b,Kepler-1608,16.47356860,0.112600,1.730,3.64000,3.860000,0.0,612,30.55,4992.00,0.72,0.75,-0.240,832.0000000,1,33.22,4.61,5.130
4701,Kepler-1609 b,Kepler-1609,114.34219000,0.467900,2.220,5.56000,2.790000,0.0,429,53.7,6132.00,1.27,1.18,0.100,1826.0400000,1,12.97,4.29,3.020
4702,Kepler-161 b,Kepler-161,4.92135500,0.054000,2.120,12.10000,6.980000,0.0,868,20.484,5078.00,0.81,0.86,0.070,434.6320000,2,123.40,4.55,4.680
4703,Kepler-161 c,Kepler-161,7.06424000,0.068000,2.050,11.80000,7.530000,0.0,769,39.98,5078.00,0.81,0.86,0.070,434.6320000,2,76.20,4.55,4.680
4704,Kepler-1610 b,Kepler-1610,8.70181574,0.077700,1.610,3.22000,4.240000,0.0,750,22.14,5383.00,0.87,0.91,0.100,864.3310000,1,56.21,4.52,4.680
4705,Kepler-1611 b,Kepler-1611,5.17624290,0.058600,0.810,0.45700,4.730000,0.0,1243,7.564,5605.00,0.93,0.94,0.010,908.4440000,1,146.22,4.49,5.010
4706,Kepler-1612 b,Kepler-1612,3.91795101,0.048200,1.030,1.08000,5.430000,0.0,1030,10.83,5643.00,0.94,0.96,0.030,764.7260000,1,269.25,4.48,4.570
4707,Kepler-1613 b,Kepler-1613,1.51842990,0.026400,2.080,4.98000,3.040000,0.0,1926,1.55,6005.00,1.12,1.08,0.010,1508.3300000,1,6797.62,4.37,3.550
4708,Kepler-1614 b,Kepler-1614,3.94661410,0.047100,1.490,2.83000,4.700000,0.0,981,10.91,5121.00,0.76,0.79,-0.170,1191.1900000,1,276.37,4.58,5.500
4709,Kepler-1615 b,Kepler-1615,47.31261920,0.278800,2.060,4.90000,3.080000,0.0,658,10.11,5865.00,1.05,1.04,0.060,1393.8300000,1,31.17,4.42,3.890
4710,Kepler-1616 b,Kepler-1616,6.76284377,0.076100,1.020,1.04000,5.390000,0.0,1337,8.821,6266.00,1.34,1.21,0.020,1137.8100000,1,724.86,4.26,2.750
4711,Kepler-1617 b,Kepler-1617,27.47855720,0.181000,1.200,1.87000,5.950000,0.0,736,23.12,6167.00,1.22,1.15,0.010,898.3100000,1,64.69,4.32,3.020
4712,Kepler-1618 b,Kepler-1618,6.10826019,0.070600,1.260,2.13000,5.850000,0.0,1267,10.53,6620.00,1.65,1.41,0.040,1229.2500000,1,903.91,4.15,1.780
4713,Kepler-1619 b,Kepler-1619,23.62259130,0.161100,0.760,0.36300,4.540000,0.0,797,27.7,5852.00,1.00,1.00,-0.070,734.8500000,1,74.64,4.44,4.270
4714,Kepler-162 b,Kepler-162,6.91979800,0.069000,1.260,2.13000,5.850000,0.0,961,16.08,5816.00,0.96,0.95,0.030,855.6410000,2,305.95,4.44,3.020
4715,Kepler-162 c,Kepler-162,19.44635500,0.137000,3.030,9.43000,1.860000,0.0,681,28.0,5816.00,0.96,0.95,0.030,855.6410000,2,77.05,4.44,3.020
4716,Kepler-1620 b,Kepler-1620,101.95182900,0.432200,1.610,3.22000,4.240000,0.0,428,131.03,6157.00,1.23,1.15,0.030,895.0690000,1,7.92,4.31,3.020
4717,Kepler-1621 b,Kepler-1621,92.26371400,0.420400,2.160,5.31000,2.900000,0.0,469,80.16,6158.00,1.24,1.15,0.030,1631.6600000,1,14.05,4.31,2.690
4718,Kepler-1622 b,Kepler-1622,10.81187370,0.099400,1.470,2.76000,4.770000,0.0,922,14.63,6436.00,1.50,1.31,0.040,796.4770000,1,236.00,4.20,2.190
4719,Kepler-1623 b,Kepler-1623,4.36128348,0.051800,1.310,2.27000,5.550000,0.0,1000,14.44,5772.00,1.00,1.00,0.040,837.4810000,1,243.08,4.44,4.270
4720,Kepler-1624 b,Kepler-1624,3.29030452,0.032700,5.700,27.60000,0.819000,0.0,540,16.097,3636.00,0.47,0.50,0.060,258.9790000,1,6.01,4.78,4.470
4721,Kepler-1625 b,Kepler-1625,287.37894900,0.874800,6.060,30.60000,0.756000,0.0,350,123.03,5677.00,0.94,0.96,0.010,2310.1100000,1,3.77,4.48,4.370
4722,Kepler-1626 b,Kepler-1626,4.13962966,0.053700,2.020,4.74000,3.160000,0.0,1352,9.64,6826.00,1.85,1.51,0.040,1368.8300000,1,1328.65,4.08,1.550
4723,Kepler-1627 b,Kepler-1627,7.20283653,0.064300,3.690,13.20000,1.440000,0.0,794,20.2,5445.00,0.84,0.87,-0.100,317.4370000,1,143.12,4.54,4.680
4724,Kepler-1628 b,Kepler-1628,76.37803300,0.295200,6.430,33.80000,0.699000,0.0,240,113.4,3724.00,0.52,0.55,0.170,352.0000000,1,0.79,4.74,5.130
4725,Kepler-1629 b,Kepler-1629,3.87595807,0.048500,0.770,0.38100,4.590000,0.0,1081,12.897,5776.00,1.01,1.01,0.050,336.0900000,1,315.46,4.44,4.270
4726,Kepler-163 b,Kepler-163,7.81093700,0.078000,1.050,1.16000,5.510000,0.0,906,18.96,5776.00,0.92,0.88,0.141,689.8140000,2,115.61,4.52,4.270
4727,Kepler-163 c,Kepler-163,21.34726200,0.152000,2.260,5.73000,2.730000,0.0,648,43.54,5776.00,0.92,0.88,0.141,689.8140000,2,30.24,4.52,4.270
4728,Kepler-1630 b,Kepler-1630,509.99740200,1.121800,2.190,5.43000,2.840000,0.0,182,473.8,4736.00,0.63,0.66,-0.460,331.2130000,1,0.26,4.66,5.010
4729,Kepler-1631 b,Kepler-1631,4.09513932,0.051100,1.350,2.39000,5.340000,0.0,1122,4.0,5679.00,0.95,0.97,0.040,1305.9900000,1,446.92,4.47,4.170
4730,Kepler-1632 b,Kepler-1632,448.30355800,0.676200,2.470,6.66000,2.430000,0.0,369,139.83,6137.00,1.19,1.12,0.000,716.7600000,1,6.06,4.33,3.090
4731,Kepler-1633 b,Kepler-1633,186.40427100,0.387500,1.580,3.12000,4.350000,0.0,925,31.9,6256.00,1.32,1.20,0.020,1114.9100000,1,26.26,4.27,2.820
4732,Kepler-1634 b,Kepler-1634,374.87623900,1.052500,3.190,10.30000,1.740000,0.0,282,131.8,5474.00,0.89,0.92,0.020,617.3390000,1,0.54,4.51,4.470
4733,Kepler-1635 b,Kepler-1635,469.63111000,1.117000,3.640,12.90000,1.470000,0.0,200,133.1,5347.00,0.85,0.89,0.060,1069.4500000,1,0.40,4.53,4.900
4734,Kepler-1636 b,Kepler-1636,425.47785000,1.154600,3.230,10.50000,1.710000,0.0,248,187.2,5797.00,1.02,1.01,0.030,1947.5400000,1,1.22,4.43,3.980
4735,Kepler-1637 b,Kepler-1637,6.10960324,0.059600,0.890,0.64000,4.990000,0.0,1093,8.41,5789.00,1.02,1.02,0.070,567.1870000,1,337.78,4.43,4.170
4736,Kepler-1638 b,Kepler-1638,259.33683000,0.745000,1.870,4.16000,3.500000,0.0,304,127.3,5710.00,0.95,0.97,-0.010,1525.5200000,1,2.76,4.47,4.370
4737,Kepler-1639 b,Kepler-1639,9.87848200,0.093200,2.580,7.18000,2.300000,0.0,1003,18.23,6150.00,1.18,1.12,-0.030,1031.3100000,1,187.85,4.34,3.160
4738,Kepler-164 b,Kepler-164,5.03503000,0.058000,1.410,2.57000,5.040000,0.0,1141,22.04,5888.00,1.15,1.09,0.000,890.7580000,3,370.92,4.33,0.620
4739,Kepler-164 c,Kepler-164,10.94572300,0.097000,2.730,7.90000,2.130000,0.0,881,27.7,5888.00,1.15,1.09,0.000,890.7580000,3,131.49,4.33,0.620
4740,Kepler-164 d,Kepler-164,28.98676900,0.187000,2.450,6.57000,2.450000,0.0,637,65.76,5888.00,1.15,1.09,0.000,890.7580000,3,35.89,4.33,0.620
4741,Kepler-1640 b,Kepler-1640,7.58441260,0.083600,4.820,20.70000,1.020000,0.0,1228,9.42,6324.00,1.43,1.27,0.100,1859.7800000,1,537.40,4.23,2.400
4742,Kepler-1641 b,Kepler-1641,19.67226600,0.147300,3.110,9.85000,1.800000,0.0,908,20.4,6152.00,1.19,1.12,-0.020,860.3700000,2,82.83,4.34,3.020
4743,Kepler-1641 c,Kepler-1641,32.65721200,0.206500,2.950,9.01000,1.930000,0.0,767,42.87,6152.00,1.19,1.12,-0.020,860.3700000,2,42.15,4.34,3.020
4744,Kepler-1642 b,Kepler-1642,12.20575130,0.101600,3.200,10.30000,1.730000,0.0,895,39.81,5355.00,0.84,0.88,-0.010,413.8730000,2,39.91,4.54,4.470
4745,Kepler-1642 c,Kepler-1642,6.65138020,0.067800,2.660,7.56000,2.210000,0.0,1095,24.45,5355.00,0.84,0.88,-0.010,413.8730000,2,89.63,4.54,4.470
4746,Kepler-1643 b,Kepler-1643,5.34265700,0.053100,2.320,5.99000,2.640000,0.0,799,14.31,4916.00,0.86,0.85,-0.010,341.7740000,1,137.75,4.50,0.046
4747,Kepler-1644 b,Kepler-1644,21.09077580,0.142000,1.880,4.19000,3.470000,0.0,606,20.08,5499.00,0.86,0.89,-0.100,629.2700000,1,31.86,4.53,4.270
4748,Kepler-1645 b,Kepler-1645,16.17795610,0.128500,1.780,3.82000,3.720000,0.0,754,24.26,5812.00,1.02,1.02,0.040,1202.4700000,1,138.54,4.43,4.170
4749,Kepler-1646 b,Kepler-1646,4.48558383,0.029500,1.230,2.04000,6.020000,0.0,365,39.8,3299.00,0.26,0.24,0.040,127.5910000,1,4.20,5.01,4.680
4750,Kepler-1647 b,Kepler-1647,1107.59230000,2.720500,11.874,483.00000,1.590000,0.0581, ,326.812645223953,6210.00,1.79,1.22,-0.140,1212.4500000,1, ,4.02,4.400
4751,Kepler-1649 b,Kepler-1649,8.68909900,0.051400,1.017,1.03000,5.380000,0.0,307,44.77,3240.00,0.23,0.20,-0.150,92.1913000,2,2.21,5.00, 
4752,Kepler-1649 c,Kepler-1649,19.53527000,0.064900,1.060,1.20000,5.540000,0.0,234,76.8,3240.00,0.23,0.20,-0.150,92.1913000,2,0.75,5.00, 
4753,Kepler-165 b,Kepler-165,8.18084800,0.072000,2.320,5.99000,2.640000,0.0,716,11.46,5211.00,0.77,0.79,0.120,560.8850000,2,59.80,4.54,10.500
4754,Kepler-165 c,Kepler-165,15.31299000,0.110000,2.230,5.60000,2.770000,0.0,581,39.38,5211.00,0.77,0.79,0.120,560.8850000,2,25.93,4.54,10.500
4755,Kepler-1650 b,Kepler-1650,1.53818001,0.016700,0.960,0.84000,5.220000,0.01,602,10.84,3410.00,0.33,0.33,-0.110,134.3970000,1,54.56,4.86,13.900
4756,Kepler-1651 b,Kepler-1651,9.87863917,0.069200,1.840,4.04000,3.560000,0.13,393,41.282,3713.00,0.50,0.52,-0.160,66.4074000,1,5.65,4.84, 
4757,Kepler-1652 b,Kepler-1652,38.09722000,0.165400,1.600,3.19000,4.280000,0.0,268,91.0,3638.00,0.38,0.40,-0.300,252.0000000,1,0.81,4.88,3.200
4758,Kepler-1653 b,Kepler-1653,140.25240000,0.470600,2.170,5.35000,2.880000,0.0,284,146.7,4807.00,0.69,0.72,-0.180,755.0000000,1,0.98,4.62,7.700
4759,Kepler-1654 b,Kepler-1654,1047.83560000,2.026000,9.180,158.91500,1.200000,0.26,206,370.3,5597.00,1.18,1.01,-0.088,568.1170000,1,0.30,4.30,5.000
4760,Kepler-1655 b,Kepler-1655,11.87287870,0.103000,2.213,5.00000,2.500000,0.0,863,20.5,6148.00,1.03,1.03,-0.240,213.2600000,1,155.00,4.36,2.560
4761,Kepler-1656 b,Kepler-1656,31.56200000,0.197400,4.520,47.80000,2.130000,0.838,651,118.027,5569.00,1.10,1.03,0.190,185.8750000,2,24.94,4.40,6.310
4762,Kepler-1656 c,Kepler-1656,1919.00000000,3.053000,14.000,126.40000,0.253000,0.527, ,596.8116223638783,5569.00,1.10,1.03,0.190,185.8750000,2, ,4.40,6.310
4763,Kepler-1658 b,Kepler-1658,3.84937278,0.054400,11.994,1868.84040,6.360000,0.0628,2034,4.04,6216.00,2.89,1.45,-0.180,788.2380000,1,4055.29,3.67,2.010
4764,Kepler-166 b,Kepler-166,7.65025400,0.072000,2.270,5.77000,2.710000,0.0,772,21.8945,5413.00,0.74,0.88,-0.030,603.5300000,3,77.54,4.62,0.800
4765,Kepler-166 c,Kepler-166,34.26028100,0.195000,2.380,6.26000,2.550000,0.0,468,56.439,5413.00,0.74,0.88,-0.030,603.5300000,3,10.51,4.62,0.800
4766,Kepler-166 d,Kepler-166,1.55400393,0.024600,1.730,3.64000,3.860000,0.0,1313,6.791,5350.00,0.83,0.88,-0.030,603.5300000,3,651.41,4.55,4.470
4767,Kepler-1661 b,Kepler-1661,175.06000000,0.633000,3.870,17.00000,1.600000,0.057,243,179.09904522383871,5100.00,0.76,0.84,-0.120,410.6070000,1,0.88,4.66,2.000
4768,Kepler-1663 b,Kepler-1663,17.60460000,0.107200,3.304,10.90000,1.660000,0.0,362,27.7,3844.00,0.63,0.61,0.060,337.9260000,1,4.07,4.63,0.000
4769,Kepler-1664 b,Kepler-1664,14.38680000,0.113700,3.033,9.45000,1.860000,0.0,776,52.421,5735.81,1.07,0.94,0.370,626.6910000,1,85.46,4.35,8.200
4770,Kepler-1665 b,Kepler-1665,11.95480000,0.100600,2.839,8.44000,2.030000,0.0,906,44.02,5049.84,0.78,0.84,-0.013,335.5150000,1,159.04,4.58,13.900
4771,Kepler-1666 b,Kepler-1666,25.84760000,0.176100,2.883,8.66000,1.990000,0.0,672,33.65,6293.00,1.15,1.23,-0.200,1379.3700000,2,48.23,4.41,0.410
4772,Kepler-1666 c,Kepler-1666,40.71570000,0.238300,3.236,10.50000,1.700000,0.0,578,46.2,6293.00,1.15,1.23,-0.200,1379.3700000,2,26.34,4.41,0.410
4773,Kepler-1667 b,Kepler-1667,83.57810000,0.425600,2.984,9.19000,1.900000,0.0,655,37.8,5941.54,1.09,1.09,-0.260,626.8190000,1,17.31,4.40,4.700
4774,Kepler-1668 b,Kepler-1668,15.43400000,0.124000,4.348,17.40000,1.160000,0.0,721,24.5,5542.00,1.02,0.98,0.070,1335.6400000,1,63.79,4.41, 
4775,Kepler-1669 b,Kepler-1669,9.51216000,0.074500,2.780,8.15000,2.080000,0.0,530,25.17,4303.00,0.71,0.67,-0.230,543.4440000,2,18.66,4.56,13.900
4776,Kepler-1669 c,Kepler-1669,1.60932005,0.022800,1.901,4.27000,3.410000,0.0,958,8.056,4224.00,0.60,0.61,-0.200,543.4440000,2,199.28,4.66,13.900
4777,Kepler-167 b,Kepler-167,4.39315390,0.048250,1.718,3.60000,3.900000,0.0,918,9.884,4884.00,0.75,0.78,0.020,341.9080000,4,122.50,4.58,7.100
4778,Kepler-167 c,Kepler-167,7.40610600,0.068400,1.674,3.44000,4.030000,0.0,771,14.0,4884.00,0.75,0.78,0.020,341.9080000,4,61.18,4.58,7.100
4779,Kepler-167 d,Kepler-167,21.80379000,0.140400,1.238,2.06000,5.970000,0.0,538,28.76,4884.00,0.75,0.78,0.020,341.9080000,4,14.49,4.58,7.100
4780,Kepler-167 e,Kepler-167,1071.23205000,1.883000,10.160,321.00669,1.680000,0.29,134,179.9,4884.00,0.75,0.78,0.020,341.9080000,4,0.08,4.58,7.100
4781,Kepler-1670 b,Kepler-1670,20.49980000,0.152800,3.356,11.20000,1.630000,0.0,731,14.2,5838.00,1.52,1.05,-0.080,2065.9800000,1,67.67,4.10,0.300
4782,Kepler-1671 b,Kepler-1671,4.16787000,0.049100,1.326,2.32000,5.470000,0.0,962,14.54,5135.55,0.93,0.87,0.250,357.0590000,1,202.48,4.44,13.400
4783,Kepler-1672 b,Kepler-1672,150.87800000,0.572600,2.970,9.11000,1.910000,0.0,423,135.82,6131.95,1.09,1.16,-0.250,391.1810000,1,7.56,4.43,4.190
4784,Kepler-1673 b,Kepler-1673,33.78880000,0.212700,2.936,8.93000,1.940000,0.0,611,47.92,6014.95,1.13,1.11,0.228,727.1870000,1,33.01,4.38,0.300
4785,Kepler-1674 b,Kepler-1674,62.56110000,0.301700,3.206,10.40000,1.730000,0.0,417,91.3,5473.91,0.88,0.96,0.056,1012.4800000,1,7.13,4.53,0.500
4786,Kepler-1675 b,Kepler-1675,63.03820000,0.307600,3.125,9.93000,1.790000,0.0,465,66.852,5853.19,1.13,1.06,0.254,651.1170000,1,11.10,4.36,1.900
4787,Kepler-1676 b,Kepler-1676,29.92210000,0.195400,3.377,11.30000,1.610000,0.0,782,84.31,5878.30,1.06,1.07,0.135, ,1,33.45,4.47,0.300
4788,Kepler-1677 b,Kepler-1677,22.06400000,0.162400,2.702,7.76000,2.160000,0.0,712,48.24,6013.72,1.25,1.11,0.108,735.3690000,1,60.81,4.29,0.300
4789,Kepler-1678 b,Kepler-1678,147.97400000,0.530200,3.304,10.90000,1.660000,0.0,329,169.0,5754.00,0.83,1.03,0.000,847.3390000,1,2.78,4.61,0.300
4790,Kepler-1679 b,Kepler-1679,9.75376000,0.089200,2.069,4.93000,3.060000,0.0,813,30.96,5501.00,0.87,0.96,-0.040,909.2800000,1,103.30,4.54,0.400
4791,Kepler-168 b,Kepler-168,4.42539100,0.056000,1.460,2.73000,4.820000,0.0,1240,5.42,6282.00,1.11,1.11,0.090,1343.6000000,2,725.06,4.42,2.290
4792,Kepler-168 c,Kepler-168,13.19324200,0.116000,2.690,7.70000,2.170000,0.0,862,20.59499,6282.00,1.11,1.11,0.090,1343.6000000,2,169.00,4.42,2.290
4793,Kepler-1680 b,Kepler-1680,8.77424000,0.078400,1.360,2.42000,5.290000,0.0,771,31.88,5021.00,0.72,0.83,0.200,310.3150000,1,83.63,4.64,13.800
4794,Kepler-1681 b,Kepler-1681,69.89560000,0.320000,2.553,7.05000,2.330000,0.0,442,54.6,5756.40,0.76,0.89,0.106,758.3000000,1,5.33,4.54,3.300
4795,Kepler-1682 b,Kepler-1682,14.83340000,0.113400,2.889,8.70000,1.980000,0.0,694,13.26,5619.12,0.84,0.99,-0.048,1159.8500000,1,54.74,4.58,5.700
4796,Kepler-1683 b,Kepler-1683,15.03370000,0.118200,1.875,4.17000,3.480000,0.0,669,35.71,5429.00,0.90,0.95,0.160,733.1430000,1,47.32,4.51,13.600
4797,Kepler-1684 b,Kepler-1684,47.70550000,0.225300,2.871,8.60000,2.000000,0.0,347,24.2,4706.54,0.67,0.75,0.127,621.9960000,1,3.42,4.67, 
4798,Kepler-1685 b,Kepler-1685,20.49050000,0.148500,2.577,7.16000,2.300000,0.0,625,36.66,5484.00,0.84,0.96,0.210,1141.8900000,1,36.01,4.58, 
4799,Kepler-1686 b,Kepler-1686,9.30987000,0.086600,1.426,2.62000,4.970000,0.0,913,21.62,5714.96,1.20,1.02,0.077,729.8230000,1,164.38,4.29,0.400
4800,Kepler-1687 b,Kepler-1687,5.77954000,0.053200,1.656,3.38000,4.090000,0.0,598,6.91,4132.00,0.73,0.65,-0.140,417.0140000,1,30.22,4.53,13.800
4801,Kepler-1688 b,Kepler-1688,5.62012000,0.057700,1.262,2.13000,5.830000,0.0,772,3.0,4632.11,0.75,0.81,-0.046,567.4468709,1,84.01,4.60,14.000
4802,Kepler-1689 b,Kepler-1689,8.48300000,0.079800,0.947,0.79900,5.170000,0.0,879,26.24,5731.43,1.00,1.02,-0.146,294.1220000,1,141.04,4.45,2.500
4803,Kepler-169 b,Kepler-169,3.25061900,0.040000,1.130,1.51000,5.750000,0.0,962,5.8,4997.00,0.76,0.84,0.050,406.5290000,5,195.22,4.58,13.800
4804,Kepler-169 c,Kepler-169,6.19546900,0.062000,1.210,1.92000,5.960000,0.0,776,17.44,4997.00,0.76,0.84,0.050,406.5290000,5,82.85,4.58,13.800
4805,Kepler-169 d,Kepler-169,8.34812500,0.075000,1.250,2.10000,5.910000,0.0,702,10.9,4997.00,0.76,0.84,0.050,406.5290000,5,55.53,4.58,13.800
4806,Kepler-169 e,Kepler-169,13.76710200,0.105000,2.200,5.48000,2.830000,0.0,595,15.2,4997.00,0.76,0.84,0.050,406.5290000,5,28.55,4.58,13.800
4807,Kepler-169 f,Kepler-169,87.09019500,0.359000,2.580,7.18000,2.300000,0.0,321,109.5,4997.00,0.76,0.84,0.050,406.5290000,5,2.44,4.58,13.800
4808,Kepler-1690 b,Kepler-1690,234.63600000,0.709700,2.811,8.30000,2.050000,0.0,267,267.07,5404.00,0.86,0.94,0.000,703.7890000,1,1.20,4.54,8.500
